city,county,place_fips,metro_status,population,property_tax,gen_sales_tax,total_taxes,tax_per_capita,lt_debt_os,st_debt_os,total_debt_os,debt_per_capita,sales_tax_rate,taxable_sales,taxable_sales_per_capita,business_outlets,sales_tax_alloc_2019,sales_tax_alloc_2023,salestax_growth_19_23_pct
SINTON,San Patricio,68036,Non-Metro,5281,1413000.0,1051000.0,2710000.0,513.1603862904753,3873000.0,0.0,3873000.0,733.3838288202992,2.0,357140383.0,67627.41583033516,1584.0,1206717.52,1720480.38,42.5752383208955
PRIMERA,Cameron,59540,Metro,5271,1086000.0,136000.0,1296000.0,245.8736482640865,62000.0,0.0,62000.0,11.762473913868336,2.0,49580304.0,9406.242458736482,268.0,193715.45,322764.44,66.61780978233796
ANTHONY,El Paso,03432,Metro,5257,2853000.0,909000.0,3875000.0,737.1124215331938,754000.0,0.0,754000.0,143.42781053832985,1.0,174315433.0,33158.72798173864,1096.0,675514.52,1015534.71,50.33499353944308
CARRIZO SPRINGS,Dimmit,12988,Non-Metro,5221,1563000.0,1600000.0,3711000.0,710.7833748324076,1485000.0,0.0,1485000.0,284.42827044627467,1.5,162365956.0,31098.631679754835,1392.0,1749673.23,1984306.16,13.4101000105031
GILMER,Upshur,29564,Non-Metro,5188,2027000.0,2254000.0,4324000.0,833.4618350038551,15811000.0,0.0,15811000.0,3047.6098689282962,1.5,301676229.0,58148.84907478797,3616.0,1924718.31,2741997.66,42.46228374062696
BRADY,Mcculloch,09916,Non-Metro,5178,973000.0,1027000.0,2057000.0,397.25762842796445,25727000.0,0.0,25727000.0,4968.520664349169,1.25,158537645.0,30617.544418694477,1810.0,1167948.08,1413685.5,21.04009794681968
GRANITE SHOALS,Burnet,30584,Non-Metro,5162,3263000.0,140000.0,3706000.0,717.9387834172801,11030000.0,0.0,11030000.0,2136.7686943045333,2.0,27788437.0,5383.269469197985,716.0,352928.69,609181.16,72.60743523004606
GIDDINGS,Lee,29432,Non-Metro,5148,1967000.0,2034000.0,4398000.0,854.3123543123543,9958000.0,0.0,9958000.0,1934.3434343434344,1.5,260554848.0,50612.829836829835,2696.0,2089995.82,2846035.01,36.1741962718375
BOWIE,Montague,09640,Non-Metro,5140,1909000.0,1183000.0,3092000.0,601.5564202334631,4314000.0,0.0,4314000.0,839.2996108949417,2.0,188314726.0,36637.10622568093,2464.0,1951661.09,2628849.54,34.69805559324852
POST,Garza,59012,Non-Metro,5123,405000.0,672000.0,1319000.0,257.4663283232481,383000.0,0.0,383000.0,74.76088229552997,2.0,114946589.0,22437.358774155768,1192.0,981902.13,1457937.34,48.48092243164806
DIBOLL,Angelina,20308,Non-Metro,5123,1688000.0,767000.0,3163000.0,617.4116728479406,5970000.0,0.0,5970000.0,1165.332812804997,1.5,79123508.0,15444.760491899278,862.0,620843.52,813475.68,31.02748982545554
CENTER,Shelby,13732,Non-Metro,5043,2114000.0,2767000.0,4912000.0,974.0233987705731,12395000.0,0.0,12395000.0,2457.862383501884,2.0,368814728.0,73133.99325798136,2698.0,3364610.5,4342922.93,29.076543332430298
HICKORY CREEK,Denton,33476,Metro,4999,2119000.0,639000.0,3086000.0,617.3234646929386,13407000.0,0.0,13407000.0,2681.9363872774557,2.0,171994290.0,34405.73914782957,1252.0,1666367.27,2545001.1,52.72750166294373
MINEOLA,Wood,48648,Non-Metro,4951,1611000.0,2528000.0,4141000.0,836.3966875378711,17525000.0,92000.0,17617000.0,3558.271056352252,1.5,321103627.0,64856.31730963442,2964.0,2218198.84,3036057.47,36.87039300768908
DEVINE,Medina,20152,Non-Metro,4938,1110000.0,1488000.0,2598000.0,526.1239368165249,0.0,0.0,0.0,0.0,1.5,169207359.0,34266.37484811665,1814.0,1235973.99,1817012.52,47.01057908184622
IOWA COLONY,Brazoria,36092,Metro,4888,1951000.0,431000.0,2382000.0,487.31587561374795,1157000.0,0.0,1157000.0,236.70212765957447,1.0,30928901.0,6327.516571194763,1066.0,203568.31,633295.54,211.0973117574145
DENVER CITY,Yoakum,19984,Non-Metro,4883,1735000.0,920000.0,2955000.0,605.1607618267459,0.0,0.0,0.0,0.0,1.5,95514243.0,19560.56584067172,1298.0,1131692.03,1206326.64,6.59495764055172
LAKE WORTH,Tarrant,41056,Metro,4867,2596000.0,10060000.0,13535000.0,2780.973905896856,13490000.0,0.0,13490000.0,2771.7279638380933,1.75,1075050044.0,220885.5648243271,2692.0,7503860.29,9905529.34,32.00578045410277
HUNTERS CREEK VILLAGE,Harris,35480,Metro,4824,5947000.0,686000.0,7413000.0,1536.6915422885572,0.0,0.0,0.0,0.0,1.0,62830455.0,13024.555348258706,742.0,505760.87,745525.11,47.40664100803211
MULESHOE,Bailey,49968,Non-Metro,4822,1152000.0,620000.0,1814000.0,376.19245126503523,4077000.0,0.0,4077000.0,845.4997926171714,1.5,83756630.0,17369.68685192866,1384.0,725087.96,1034966.68,42.73670741960742
MEADOWS PLACE,Fort Bend,47337,Metro,4813,3185000.0,1460000.0,5050000.0,1049.2416372324953,0.0,0.0,0.0,0.0,2.0,117665869.0,24447.510700186995,1030.0,1426802.7,1946231.82,36.405111933135544
SANDY OAKS,Bexar,65344,Metro,4787,374000.0,149000.0,523000.0,109.2542302068101,0.0,0.0,0.0,0.0,1.5,,,,118396.13,166772.34,40.85962100281487
MORGANS POINT RESORT,Bell,49392,Metro,4785,2119000.0,249000.0,2643000.0,552.3510971786834,754000.0,0.0,754000.0,157.57575757575756,1.5,17731690.0,3705.682340647858,568.0,253917.29,349860.83,37.78535128505822
MADISONVILLE,Madison,45996,Non-Metro,4782,1587000.0,1777000.0,3593000.0,751.3592639063154,7895000.0,0.0,7895000.0,1650.982852363028,1.5,225745369.0,47207.312630698456,1672.0,1767938.86,2231901.0,26.243110013431114
JUSTIN,Denton,38332,Metro,4718,3003000.0,907000.0,3910000.0,828.7409919457397,17279000.0,0.0,17279000.0,3662.356930902925,2.0,111651665.0,23665.041331072487,2178.0,1429597.62,3200860.94,123.89943122596972
FALFURRIAS,Brooks,25368,Non-Metro,4717,429000.0,850000.0,1345000.0,285.13885944456223,0.0,0.0,0.0,0.0,1.5,86517992.0,18341.74093703625,1076.0,762479.75,875505.59,14.823454655681015
LA GRANGE,Fayette,40276,Non-Metro,4681,765000.0,2205000.0,3323000.0,709.8910489211706,4105000.0,0.0,4105000.0,876.9493697927793,1.5,287887508.0,61501.28348643452,3280.0,2146521.41,2663848.24,24.100706733691517
PITTSBURG,Camp,57908,Non-Metro,4680,1457000.0,1399000.0,2892000.0,617.9487179487179,474000.0,0.0,474000.0,101.28205128205128,1.5,117740176.0,25158.157264957266,2170.0,1015870.71,1628491.33,60.30497916413007
PILOT POINT,Denton,57476,Metro,4673,1454000.0,1137000.0,2767000.0,592.1249732505885,15950000.0,0.0,15950000.0,3413.224909052001,1.5,97593100.0,20884.46394179328,1892.0,1085011.35,1590594.85,46.59707015968081
MATHIS,San Patricio,47040,Non-Metro,4671,1121000.0,1000000.0,2383000.0,510.1691286662385,1434000.0,0.0,1434000.0,307.00064226075784,2.0,86733818.0,18568.57589381289,1076.0,1225437.93,1383730.56,12.917229516471727
SMITHVILLE,Bastrop,68456,Non-Metro,4664,1605000.0,835000.0,2707000.0,580.4030874785592,5844000.0,0.0,5844000.0,1253.001715265866,1.5,68100241.0,14601.252358490567,2432.0,575741.58,866498.93,50.50136382367939
VAN ALSTYNE,Grayson,74924,Metro,4633,2236000.0,1767000.0,4003000.0,864.0189941722426,15416000.0,0.0,15416000.0,3327.433628318584,2.0,293978720.0,63453.20958342327,1932.0,1556853.86,3881484.79,149.31593707838445
ALVARADO,Johnson,02260,Metro,4624,3124000.0,1882000.0,5390000.0,1165.6574394463669,7796000.0,0.0,7796000.0,1685.98615916955,2.0,163818823.0,35427.946150519034,2902.0,2168032.45,3173593.67,46.381280870588434
ARGYLE,Denton,03768,Metro,4619,3057000.0,1885000.0,6847000.0,1482.3554882009093,8427000.0,0.0,8427000.0,1824.4208703182508,1.5,51294253.0,11105.055856245941,2986.0,1226452.14,2420990.68,97.39789275429862
RIO BRAVO,Webb,62138,Metro,4608,521000.0,80000.0,643000.0,139.53993055555554,218000.0,0.0,218000.0,47.30902777777778,1.0,10321037.0,2239.8083767361113,330.0,73748.75,91275.22,23.765107883184463
TULIA,Swisher,73868,Non-Metro,4606,487000.0,435000.0,1101000.0,239.03603994789404,4561000.0,0.0,4561000.0,990.2301346070343,1.5,41843509.0,9084.565566652193,968.0,371480.57,459176.58,23.607159319261303
PENITAS,Hidalgo,56696,Metro,4596,2853000.0,909000.0,4055000.0,882.2889469103568,754000.0,0.0,754000.0,164.05570060922543,1.5,143983905.0,31328.090731070497,1064.0,891843.69,1442098.56,61.69857747157466
VENUS,Johnson,75236,Metro,4588,1482000.0,446000.0,1928000.0,420.22667829119445,0.0,0.0,0.0,0.0,2.0,62995727.0,13730.542066259808,1250.0,692590.69,1458135.06,110.53344797343439
LA JOYA,Hidalgo,40384,Metro,4581,2853000.0,909000.0,4055000.0,885.1779087535473,754000.0,0.0,754000.0,164.59288364985812,2.0,44164773.0,9640.858546168958,700.0,525291.26,757059.97,44.12194293885643
NEW BOSTON,Bowie,50808,Non-Metro,4568,862000.0,2008000.0,3098000.0,678.1961471103327,1892000.0,0.0,1892000.0,414.18563922942207,1.5,209553195.0,45874.16703152364,1540.0,1443619.26,2058463.7,42.590484696082534
PALACIOS,Matagorda,54684,Non-Metro,4545,1751000.0,969000.0,2812000.0,618.7018701870187,2464000.0,0.0,2464000.0,542.1342134213421,2.0,45357321.0,9979.608580858086,966.0,726876.27,1056714.33,45.377469813397546
DILLEY,Frio,20428,Non-Metro,4527,2853000.0,909000.0,4055000.0,895.7366909653192,754000.0,0.0,754000.0,166.55621824607908,1.5,43273393.0,9558.955820631765,726.0,1042512.17,739955.05,-29.02192690949593
CALDWELL,Burleson,11836,Non-Metro,4495,669000.0,235000.0,905000.0,201.33481646273637,847000.0,0.0,847000.0,188.43159065628475,1.5,239180216.0,53210.28164627364,2356.0,1875848.44,2200258.2,17.29402829580412
CASTLE HILLS,Bexar,13276,Metro,4448,3814000.0,1508000.0,5421000.0,1218.75,0.0,0.0,0.0,0.0,1.25,217108809.0,48810.433678057554,2450.0,1420443.14,1939274.55,36.52602454752255
JACKSBORO,Jack,37168,Non-Metro,4447,2113000.0,1008000.0,3213000.0,722.5095570047223,7575000.0,0.0,7575000.0,1703.3955475601529,2.0,138893427.0,31233.06206431302,1624.0,1352644.48,1850669.13,36.81859182983543
JOURDANTON,Atascosa,38116,Non-Metro,4436,1030000.0,1073000.0,2758000.0,621.7312894499549,1332000.0,0.0,1332000.0,300.27051397655543,1.5,80770116.0,18207.871055004507,1258.0,1021680.84,1109067.58,8.553232729704524
PORT ARANSAS,Nueces,58808,Metro,4409,2853000.0,909000.0,4055000.0,919.7096847357677,754000.0,0.0,754000.0,171.01383533681107,1.5,397817743.0,90228.56498072125,3060.0,2705868.77,3824849.78,41.35385360909427
HALLSVILLE,Harrison,31904,Non-Metro,4406,424000.0,1076000.0,1500000.0,340.4448479346346,5910000.0,0.0,5910000.0,1341.3527008624603,2.0,69628333.0,15803.071493418067,1354.0,758648.61,1281702.24,68.94544102572073
MABANK,Kaufman,45324,Metro,4398,2853000.0,909000.0,4055000.0,922.0100045475216,754000.0,0.0,754000.0,171.44156434743064,2.0,311882739.0,70914.67462482947,2100.0,1749554.03,4528823.46,158.85587883216158
NORTHLAKE,Denton,52212,Metro,4354,4666000.0,2970000.0,18437000.0,4234.49701423978,26745000.0,0.0,26745000.0,6142.627468994028,2.0,182603953.0,41939.35530546624,1404.0,1530886.96,3342167.57,118.31576447682328
HEARNE,Robertson,32972,Non-Metro,4340,2142000.0,1625000.0,3819000.0,879.9539170506912,5504000.0,0.0,5504000.0,1268.2027649769586,2.0,133897486.0,30851.95529953917,1342.0,1727935.27,2558752.24,48.08148687190118
SPRING VALLEY,Harris,69830,Metro,4302,6088000.0,1609000.0,8015000.0,1863.0869363086936,26055000.0,0.0,26055000.0,6056.485355648536,1.0,238776108.0,55503.51185495118,988.0,1542052.71,1561931.83,1.2891336250107892
OVILLA,Ellis,54444,Metro,4288,2180000.0,474000.0,2711000.0,632.2294776119403,3713000.0,0.0,3713000.0,865.9048507462686,1.75,18836898.0,4392.933302238806,954.0,486131.13,781278.14,60.71345605865643
CRANDALL,Kaufman,17504,Metro,4268,2093000.0,1008000.0,3101000.0,726.5698219306466,6560000.0,8269000.0,14829000.0,3474.461105904405,2.0,64495719.0,15111.461808809747,1170.0,630226.64,1477502.63,134.43988816467674
GARDEN RIDGE,Comal,28248,Metro,4266,2459000.0,534000.0,3598000.0,843.413033286451,12460000.0,1091000.0,13551000.0,3176.5119549929677,1.0,27019759.0,6333.745663384904,1068.0,279719.97,511594.81,82.89534708587308
SULLIVAN CITY,Hidalgo,70868,Metro,4220,1177000.0,1168000.0,2559000.0,606.3981042654028,11069000.0,0.0,11069000.0,2622.9857819905214,1.0,42977578.0,10184.26018957346,602.0,231830.55,253044.33,9.150554143964202
COMANCHE,Comanche,16192,Non-Metro,4219,1308000.0,685000.0,2288000.0,542.3086039345817,6173000.0,0.0,6173000.0,1463.1429248637119,1.5,150481903.0,35667.670775065184,1870.0,890924.32,1404117.78,57.6023629032823
COLEMAN,Coleman,15916,Non-Metro,4204,588000.0,1027000.0,1820000.0,432.9210275927688,12601000.0,0.0,12601000.0,2997.383444338725,2.0,117028584.0,27837.436726926735,1598.0,859781.89,1548046.1,80.05102433595107
BELLVILLE,Austin,07432,Non-Metro,4202,976000.0,590000.0,1671000.0,397.6677772489291,2526000.0,0.0,2526000.0,601.142313184198,1.5,124627438.0,29659.07615421228,2394.0,806905.55,1127441.06,39.724043291064234
WESTON LAKES,Fort Bend,77746,Metro,4191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
SAN DIEGO,Duval,65180,Non-Metro,4188,161000.0,416000.0,581000.0,138.72970391595032,2935000.0,0.0,2935000.0,700.8118433619866,1.5,34849966.0,8321.386341929321,898.0,431869.57,481581.26,11.510811007128842
GROESBECK,Limestone,31280,Non-Metro,4173,2853000.0,909000.0,4055000.0,971.7229810687754,754000.0,0.0,754000.0,180.68535825545172,2.0,88056842.0,21101.567697100407,1156.0,812099.15,1187503.17,46.226377653516806
HORSESHOE BAY,Burnet,34862,Non-Metro,4156,6405000.0,1859000.0,8988000.0,2162.656400384986,31215000.0,0.0,31215000.0,7510.827718960539,2.0,155375646.0,37385.862848893164,1390.0,1574269.16,2590379.98,64.54492318200529
WHITESBORO,Grayson,78532,Metro,4149,2853000.0,909000.0,4055000.0,977.3439382983852,754000.0,0.0,754000.0,181.73053747891058,2.0,157529341.0,37968.0262713907,1862.0,1233316.45,2062257.86,67.2123857587402
COTULLA,La Salle,17216,Non-Metro,4133,1251000.0,1386000.0,3577000.0,865.4730220179047,20122000.0,0.0,20122000.0,4868.618436970723,2.0,140145796.0,33908.97556254537,1224.0,1894134.33,2477561.76,30.801797990747552
COCKRELL HILL,Dallas,15796,Metro,4088,2853000.0,909000.0,3875000.0,947.8962818003914,754000.0,0.0,754000.0,184.4422700587084,1.0,69963553.0,17114.372064579256,742.0,418600.58,610456.85,45.832776915884814
SHAVANO PARK,Bexar,67268,Metro,4024,3807000.0,899000.0,5701000.0,1416.7495029821073,3790000.0,0.0,3790000.0,941.8489065606362,1.25,82766385.0,20568.18712723658,994.0,580025.44,832802.53,43.58034537243747
RICHWOOD,Brazoria,61904,Metro,4015,2121000.0,960000.0,3271000.0,814.694894146949,9665000.0,0.0,9665000.0,2407.2229140722293,1.25,105548446.0,26288.529514321293,854.0,621542.45,807570.53,29.93006833242043
DIMMITT,Castro,20464,Non-Metro,4005,794000.0,574000.0,1726000.0,430.9612983770287,0.0,0.0,0.0,0.0,1.5,36922029.0,9218.983520599251,866.0,400059.99,451378.65,12.82774115951961
LAVON,Collin,41800,Metro,3993,1127000.0,395000.0,1714000.0,429.2511895817681,14410000.0,87000.0,14497000.0,3630.603556223391,2.0,42524003.0,10649.637615827698,1258.0,454731.86,1410224.92,210.12230372422113
CANTON,Van Zandt,12496,Non-Metro,3941,1744000.0,4616000.0,7095000.0,1800.3044912458768,4471000.0,0.0,4471000.0,1134.4836335955342,2.0,404000713.0,102512.23369703122,5322.0,3858211.07,5159749.04,33.734234503660794
NASSAU BAY,Harris,50376,Metro,3907,5086000.0,1213000.0,6587000.0,1685.948297926798,12531000.0,0.0,12531000.0,3207.3201945226515,1.75,119980983.0,30709.235474788842,1518.0,1429399.23,1433239.72,0.2686786112232613
BUNKER HILL,Harris,11300,Metro,3901,6259000.0,114000.0,7377000.0,1891.0535760061523,16850000.0,0.0,16850000.0,4319.405280697257,,,,,,,
BULLARD,Smith,11212,Metro,3891,2114000.0,493000.0,3000000.0,771.0100231303007,6249000.0,0.0,6249000.0,1606.0138781804164,1.5,84382751.0,21686.648933436136,1972.0,513547.28,942868.3,83.59912255790742
CLYDE,Callahan,15676,Non-Metro,3881,1203000.0,911000.0,2334000.0,601.3913939706262,2022000.0,0.0,2022000.0,520.9997423344499,2.0,65769322.0,16946.48853388302,1254.0,766923.01,1286797.36,67.7870324949567
COLORADO CITY,Mitchell,16120,Non-Metro,3875,1236000.0,1068000.0,2973000.0,767.2258064516129,6504000.0,0.0,6504000.0,1678.4516129032259,1.5,67029126.0,17297.838967741936,1384.0,783524.39,950524.19,21.31392489262522
EASTLAND,Eastland,22132,Non-Metro,3864,1306000.0,1613000.0,3515000.0,909.6790890269151,13697000.0,0.0,13697000.0,3544.7722567287783,1.5,227166694.0,58790.55227743271,1746.0,1393244.67,2080094.32,49.29856648940205
CISCO,Eastland,15004,Non-Metro,3850,1162000.0,1100000.0,2262000.0,587.5324675324675,11317000.0,195000.0,11512000.0,2990.12987012987,2.0,152925725.0,39720.96753246753,1330.0,975777.77,2265147.61,132.13765261325844
WEST COLUMBIA,Brazoria,77416,Metro,3830,1620000.0,1237000.0,3173000.0,828.4595300261096,754000.0,0.0,754000.0,196.86684073107048,1.5,105252067.0,27480.957441253264,1422.0,895702.74,1542738.5,72.237778350438
MCLENDON CHISHOLM,Rockwall,45804,Metro,3815,794000.0,814000.0,1820000.0,477.0642201834862,1605000.0,0.0,1605000.0,420.70773263433813,2.0,,,,227473.52,868519.8,281.8113862220095
NASH,Bowie,50352,Non-Metro,3781,1570000.0,1501000.0,3071000.0,812.2189896852684,7784000.0,0.0,7784000.0,2058.714625760381,1.5,154050490.0,40743.31922771753,1070.0,946138.34,1566695.94,65.58846352215258
FRIONA,Parmer,27660,Non-Metro,3774,278000.0,580000.0,858000.0,227.3449920508744,0.0,0.0,0.0,0.0,2.0,27452467.0,7274.103603603604,838.0,421881.57,668341.74,58.41927866154475
PRESIDIO,Presidio,59396,Non-Metro,3770,1135000.0,480000.0,1623000.0,430.50397877984085,1250000.0,0.0,1250000.0,331.56498673740055,1.5,40068793.0,10628.327055702917,742.0,451615.28,493616.46,9.30021234002534
EAGLE LAKE,Colorado,21844,Non-Metro,3770,1263000.0,341000.0,2011000.0,533.42175066313,1835000.0,0.0,1835000.0,486.737400530504,1.0,50921754.0,13507.096551724138,938.0,313934.77,418461.86,33.295798996715135
FARMERSVILLE,Collin,25488,Metro,3711,2544000.0,755000.0,3299000.0,888.9787119374831,15551000.0,0.0,15551000.0,4190.514686068445,2.0,114514389.0,30858.09458367017,2022.0,1039538.94,2116074.13,103.55890949116346
WILLS POINT,Van Zandt,79564,Non-Metro,3703,2853000.0,909000.0,4055000.0,1095.058061031596,754000.0,0.0,754000.0,203.61868755063463,2.0,128089047.0,34590.6149068323,1910.0,1216566.78,2245009.1,84.53644607984447
COLUMBUS,Colorado,16168,Non-Metro,3699,977000.0,1348000.0,2687000.0,726.4125439307921,4845000.0,0.0,4845000.0,1309.8134630981347,1.5,196950715.0,53244.313327926466,2226.0,1680181.27,2119671.71,26.15732289409463
BALLINGER,Runnels,05456,Non-Metro,3689,1140000.0,1472000.0,2706000.0,733.5321225264299,0.0,0.0,0.0,0.0,1.5,421747122.0,114325.59555435077,1328.0,1147971.12,1702090.4,48.26944426964327
CRANE,Crane,17516,Non-Metro,3649,418000.0,615000.0,1036000.0,283.9134009317621,0.0,0.0,0.0,0.0,1.5,40758206.0,11169.69197040285,800.0,989759.86,1068041.81,7.909186173704809
SWEENY,Brazoria,71492,Metro,3618,1121000.0,712000.0,1925000.0,532.0619126589276,667000.0,0.0,667000.0,184.3559977888336,1.375,56144767.0,15518.177722498618,794.0,544316.99,834058.27,53.23024732334738
WALLER,Waller,76228,Non-Metro,3572,1122000.0,1857000.0,3355000.0,939.2497200447929,1210000.0,0.0,1210000.0,338.7458006718925,2.0,300209605.0,84045.2421612542,2912.0,3157976.41,5030587.32,59.29781185414238
HUDSON OAKS,Parker,35254,Metro,3564,0.0,4102000.0,4102000.0,1150.9539842873176,23183000.0,0.0,23183000.0,6504.769921436588,1.5,465982233.0,130746.97895622895,1628.0,2872456.61,4568398.09,59.04150036926058
DUBLIN,Erath,21484,Non-Metro,3552,1688000.0,0.0,1721000.0,484.51576576576576,2531000.0,0.0,2531000.0,712.5563063063063,1.5,48519946.0,13659.894707207208,1424.0,445127.53,629576.01,41.43722137338932
LIBERTY HILL,Williamson,42664,Metro,3549,698000.0,968000.0,2013000.0,567.2020287404903,6359000.0,0.0,6359000.0,1791.7723302338686,1.75,296272771.0,83480.63426317273,4656.0,1502873.41,5072179.84,237.49880770064325
POTEET,Atascosa,59084,Non-Metro,3542,748000.0,407000.0,1327000.0,374.6470920383964,3921000.0,0.0,3921000.0,1107.0016939582158,1.5,39219965.0,11072.830321852061,1220.0,471725.62,622832.11,32.03270791185774
TEAGUE,Freestone,72020,Non-Metro,3526,787000.0,566000.0,1353000.0,383.72093023255815,0.0,0.0,0.0,0.0,2.0,26105449.0,7403.700794100964,904.0,637272.98,832636.84,30.656228356017856
LLANO,Llano,43144,Non-Metro,3508,1262000.0,1158000.0,2420000.0,689.8517673888256,14498000.0,0.0,14498000.0,4132.839224629419,2.0,111448626.0,31769.847776510833,1972.0,1161957.83,1695714.0,45.93593297615627
TAYLOR LAKE,Harris,71960,Metro,3490,2853000.0,909000.0,4055000.0,1161.89111747851,754000.0,0.0,754000.0,216.0458452722063,,,,,,,
RENO,Parker,61604,Metro,3473,976000.0,103000.0,1079000.0,310.6824071408005,1236000.0,22000.0,1258000.0,362.2228620788943,,,,,,,
WIMBERLEY,Hays,79624,Metro,3422,2853000.0,909000.0,4055000.0,1184.979544126242,754000.0,0.0,754000.0,220.33898305084745,1.0,211274946.0,61740.19462302747,4920.0,960638.45,1551398.45,61.4966015570166
PINEY POINT,Harris,57800,Metro,3416,6174000.0,200000.0,7788000.0,2279.8594847775175,4680000.0,0.0,4680000.0,1370.0234192037472,,,,,,,
CLIFTON,Bosque,15472,Non-Metro,3410,943000.0,901000.0,2085000.0,611.4369501466275,5727000.0,0.0,5727000.0,1679.4721407624634,1.5,93048836.0,27287.048680351905,1760.0,733276.48,1159050.26,58.06456249626335
KARNES CITY,Karnes,38452,Non-Metro,3406,2853000.0,909000.0,4055000.0,1190.5460951262478,754000.0,0.0,754000.0,221.3740458015267,1.5,41058149.0,12054.653258954786,856.0,819561.97,816523.97,-0.37068581891373026
HOWE,Grayson,35084,Metro,3390,784000.0,365000.0,1342000.0,395.8702064896755,6448000.0,0.0,6448000.0,1902.0648967551622,2.0,27694580.0,8169.492625368732,732.0,391763.46,627568.14,60.19057520065807
